transformedRank1,careerMatches1,careerWin%1,surfaceWin%1,bestOfWin%1,tournamentWin%1,tiebreakerWin%1,deciderWin%1,wearOut1,transformedRank2,careerMatches2,careerWin%2,surfaceWin%2,bestOfWin%2,tournamentWin%2,tiebreakerWin%2,deciderWin%2,wearOut2,careerH2H,h2hWin%1,Upset,Odds1,Odds2
2.361727836017593,1.05,0.5714285714285714,0.6764705882352942,0.4,0.6,0.5063291139240507,0.2222222222222222,0.9999435755902245,3.0086001717619175,0.71,0.4225352112676056,0.5,0.46153846153846156,0.6666666666666666,0.4583333333333333,0.2222222222222222,1.0,0.1,0.0,0.0,1.06,10.0
2.8750612633917,0.31,0.45161290322580644,0.0,0.4,0.0,0.47619047619047616,1.0,0.9997341853525736,3.0755469613925306,0.73,0.410958904109589,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.5238095238095238,0.3333333333333333,1.0,0.0,0.6958697406744568,1.0,3.5,1.3
2.230448921378274,4.46,0.6300448430493274,0.5922330097087378,0.6666666666666666,0.5789473684210527,0.5229357798165137,0.5,0.9998992082436315,2.9242792860618816,0.4,0.4,0.3333333333333333,0.2222222222222222,0.5,0.5294117647058824,1.0,0.9999999993460801,0.0,0.6958697406744568,1.0,1.25,4.0
2.740362689494244,1.29,0.4883720930232558,0.620253164556962,0.23529411764705882,0.3333333333333333,0.4943820224719101,0.0,0.9996091709817627,2.863322860120456,0.64,0.421875,0.3939393939393939,0.4117647058823529,0.5,0.5681818181818182,0.6666666666666666,0.9999999589422444,0.0,0.6958697406744568,0.0,1.8,2.0
1.7781512503836436,3.77,0.6790450928381963,0.7083333333333334,0.6944444444444444,0.7222222222222222,0.6094890510948905,0.6086956521739131,0.9447522465975415,3.1818435879447726,0.11,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5111555815555395,1.0,0.0,0.6958697406744568,0.0,1.04,13.0
2.6627578316815743,0.58,0.5344827586206896,0.4827586206896552,0.5555555555555556,0.3333333333333333,0.475,1.0,0.9814480149499983,3.0253058652647704,2.51,0.41434262948207173,0.3018867924528302,0.4230769230769231,0.3,0.4723926380368098,0.4,1.0,0.0,0.6958697406744568,0.0,1.03,15.0
3.1367205671564067,0.07,0.2857142857142857,0.2,0.0,0.0,0.5,0.4890109402829962,0.9999999999999782,3.2600713879850747,0.06,0.3333333333333333,0.4950753857432868,0.5,0.5423083329907658,0.25,0.5111555815555395,1.0,0.0,0.6958697406744568,1.0,1.28,3.75
2.3010299956639813,1.08,0.5092592592592593,0.35,0.35294117647058826,0.25,0.5,0.14285714285714285,0.9999999705637952,3.187520720836463,0.06,0.5,0.4950753857432868,0.0,0.5423083329907658,0.6666666666666666,0.5111555815555395,1.0,0.0,0.6958697406744568,1.0,1.57,2.37
1.6989700043360187,2.35,0.6553191489361702,0.7323943661971831,0.6585365853658537,0.6923076923076923,0.5777777777777777,0.3333333333333333,0.9094064456671378,2.778151250383644,3.72,0.5,0.4864864864864865,0.5303030303030303,0.5555555555555556,0.5223367697594502,0.8888888888888888,0.9881011631023915,0.3,0.6666666666666666,0.0,1.02,17.0
2.278753600952829,0.78,0.6153846153846154,0.5862068965517241,0.5,0.8,0.574468085106383,0.0,0.9999727253849534,2.929418925714293,1.91,0.450261780104712,0.43243243243243246,0.42105263157894735,0.45454545454545453,0.4970414201183432,0.2857142857142857,0.9999999996692048,0.1,1.0,0.0,1.11,6.5
2.8692317197309762,1.72,0.4418604651162791,0.38235294117647056,0.42424242424242425,0.0,0.4897959183673469,0.25,1.0,2.9444826721501687,3.25,0.5046153846153846,0.5087719298245614,0.43636363636363634,0.4666666666666667,0.48046875,0.7777777777777778,0.9999408238451852,0.1,0.0,1.0,1.16,5.0
2.6127838567197355,1.56,0.5064102564102564,0.5277777777777778,0.38461538461538464,0.4,0.44,0.5,0.999999920600506,3.3324384599156054,0.75,0.3333333333333333,0.3888888888888889,0.46153846153846156,0.6,0.34782608695652173,1.0,1.0,0.0,0.6958697406744568,0.0,1.5,2.62
2.9030899869919438,1.08,0.4166666666666667,0.4533333333333333,0.3125,0.5,0.4868421052631579,0.25,0.9991932583865057,3.0681858617461617,0.12,0.4166666666666667,0.45454545454545453,0.4556440527141868,0.5423083329907658,0.3333333333333333,0.5111555815555395,1.0,0.0,0.6958697406744568,0.0,1.66,2.2
2.9395192526186182,0.31,0.41935483870967744,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.9999496013920772,3.1271047983648077,1.34,0.4552238805970149,0.35,0.25,0.0,0.449438202247191,0.0,1.0,0.0,0.6958697406744568,0.0,2.62,1.5
2.5314789170422554,4.21,0.6270783847980997,0.5949367088607594,0.6506024096385542,0.6818181818181818,0.6100746268656716,0.6666666666666666,0.9992981035413424,2.8260748027008264,3.42,0.5380116959064327,0.4727272727272727,0.5441176470588235,0.36363636363636365,0.4931972789115646,0.4166666666666667,0.9997811154841536,0.5,0.4,0.0,1.28,3.75
2.7075701760979363,2.79,0.4767025089605735,0.5691489361702128,0.23529411764705882,0.2727272727272727,0.4675925925925926,0.2,0.9983327646211997,2.949390006644913,1.7,0.40588235294117647,0.3695652173913043,0.375,0.375,0.5462962962962963,0.5714285714285714,0.9999910861737616,0.1,0.0,0.0,1.14,5.5
2.204119982655925,1.24,0.5645161290322581,0.6744186046511628,0.5238095238095238,0.625,0.44285714285714284,0.8,0.994660152260052,2.6020599913279625,3.98,0.47738693467336685,0.49635036496350365,0.5454545454545454,0.5789473684210527,0.5147058823529411,0.5,0.9978014363987797,0.1,1.0,0.0,1.05,11.0
2.653212513775344,1.37,0.5109489051094891,0.5675675675675675,0.38095238095238093,0.25,0.5161290322580645,0.5,0.9357147704692839,3.296665190261531,0.57,0.3684210526315789,0.35714285714285715,0.16666666666666666,0.3333333333333333,0.38235294117647056,0.0,1.0,0.0,0.6958697406744568,0.0,1.2,4.5
2.7160033436347994,0.76,0.47368421052631576,0.5,0.36363636363636365,0.3333333333333333,0.4489795918367347,0.3333333333333333,0.9833381146631089,3.110589710299249,0.1,0.3,0.0,0.5,0.5423083329907658,0.42857142857142855,0.5111555815555395,0.9999999230919455,0.0,0.6958697406744568,0.0,1.3,3.5
1.3010299956639813,2.47,0.6639676113360324,0.3548387096774194,0.6595744680851063,0.0,0.5915492957746479,0.25,0.9915287079333094,2.568201724066995,1.02,0.49019607843137253,0.45,0.4,0.5,0.4634146341463415,1.0,0.9999999989587697,0.1,1.0,0.0,1.4,3.0
2.806179973983887,1.35,0.4148148148148148,0.4,0.3333333333333333,0.375,0.4479166666666667,0.18181818181818182,0.9999999993030708,2.8573324964312685,0.91,0.43956043956043955,0.47540983606557374,0.23076923076923078,0.25,0.5416666666666666,0.2,0.9952856435264508,0.0,0.6958697406744568,1.0,8.0,1.08
2.5440680443502757,1.05,0.49523809523809526,0.3333333333333333,0.35714285714285715,0.0,0.5294117647058824,0.09090909090909091,0.9999998423124987,3.03342375548695,0.47,0.425531914893617,0.48717948717948717,0.375,0.6,0.45161290322580644,0.5111555815555395,0.5355359717705153,0.0,0.6958697406744568,0.0,1.4,3.0
2.4913616938342726,2.22,0.46846846846846846,0.49295774647887325,0.43243243243243246,0.25,0.5277777777777778,0.5,0.9977627825070379,2.591064607026499,2.84,0.43661971830985913,0.5,0.4489795918367347,0.5625,0.4021164021164021,0.14285714285714285,0.9950799547696456,0.4,0.75,0.0,1.66,2.2
2.6989700043360187,0.3,0.6333333333333333,0.6923076923076923,0.6,0.75,0.4166666666666667,0.4890109402829962,0.9632627759149345,3.012837224705172,0.33,0.3939393939393939,0.4090909090909091,0.5,0.5,0.391304347826087,0.5111555815555395,0.9995179557011223,0.1,1.0,1.0,1.33,3.4
2.9867717342662448,0.17,0.47058823529411764,0.3333333333333333,0.5,0.5583938076429248,0.375,0.4890109402829962,0.9994209538865897,3.1072099696478683,0.11,0.36363636363636365,0.42857142857142855,0.4556440527141868,0.5423083329907658,0.3333333333333333,0.5111555815555395,0.999999999999999,0.0,0.6958697406744568,0.0,1.28,3.75
3.100370545117563,0.19,0.2631578947368421,0.2,0.25,0.0,0.3333333333333333,0.2,0.9999967472593368,3.655138434811382,0.02,0.5,0.5,0.4556440527141868,0.5423083329907658,0.0,0.5111555815555395,1.0,0.0,0.6958697406744568,0.0,1.53,2.5
1.9030899869919435,4.28,0.8271028037383178,0.7096774193548387,0.8382352941176471,0.8,0.676056338028169,0.8,0.9973932648747965,3.3096301674258988,2.56,0.44140625,0.4142857142857143,0.4186046511627907,0.3333333333333333,0.48677248677248675,0.3333333333333333,1.0,0.4,1.0,0.0,1.12,6.0
2.4471580313422194,1.06,0.49056603773584906,0.5,0.4117647058823529,0.6,0.4772727272727273,0.5,0.9911240459323566,2.7323937598229686,0.64,0.453125,0.3,0.35714285714285715,0.5,0.43478260869565216,1.0,0.9999999805706791,0.0,0.6958697406744568,1.0,1.14,5.5
2.6720978579357175,4.31,0.642691415313225,0.5979381443298969,0.7339449541284404,0.6666666666666666,0.5830815709969789,0.625,0.9999999999960709,3.0718820073061255,0.1,0.5,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5111555815555395,0.9999993690269714,0.0,0.6958697406744568,0.0,1.72,2.1
2.5185139398778875,2.09,0.5023923444976076,0.4864864864864865,0.47058823529411764,0.42857142857142855,0.5298013245033113,0.3333333333333333,0.9890416527013688,3.0569048513364727,3.78,0.4444444444444444,0.45714285714285713,0.4528301886792453,0.3333333333333333,0.4698275862068966,0.8181818181818182,0.9999999999998118,0.0,0.6958697406744568,0.0,1.12,6.0
2.7708520116421442,0.44,0.45454545454545453,0.47619047619047616,0.5,0.5,0.5357142857142857,0.4890109402829962,0.9998981694659331,3.294466226161593,0.04,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,1.0,0.0,0.6958697406744568,0.0,1.25,4.0
2.113943352306837,4.2,0.5928571428571429,0.5909090909090909,0.6341463414634146,0.6190476190476191,0.4981132075471698,0.7272727272727273,0.9998720848527906,2.8808135922807914,0.29,0.6206896551724138,0.6111111111111112,0.4556440527141868,0.5423083329907658,1.0,0.5111555815555395,0.9993287580508236,0.0,0.6958697406744568,1.0,2.2,1.66
2.7558748556724915,1.4,0.4642857142857143,0.36,0.32142857142857145,0.3333333333333333,0.49295774647887325,0.25,0.9961737218425808,2.886490725172482,3.18,0.6572327044025157,0.6216216216216216,0.7108433734939759,0.7272727272727273,0.5772357723577236,0.875,0.9999999893911993,0.0,0.6958697406744568,0.0,1.22,4.33
2.9190780923760737,1.55,0.3741935483870968,0.45454545454545453,0.3181818181818182,0.6363636363636364,0.4732142857142857,0.08333333333333333,0.9929585920546016,3.060697840353612,0.25,0.32,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.6958697406744568,0.0,1.04,13.0
2.9777236052888476,1.3,0.4461538461538462,0.4895833333333333,0.3333333333333333,0.42857142857142855,0.48717948717948717,0.25,0.9995179557011223,3.0211892990699383,0.41,0.34146341463414637,0.2727272727272727,0.4444444444444444,0.3333333333333333,0.36,0.16666666666666666,0.9999962455319605,0.0,0.6958697406744568,1.0,1.66,2.2
2.342422680822206,1.42,0.5845070422535211,0.2777777777777778,0.5625,0.2,0.574468085106383,0.5,0.9999999991558471,2.8920946026904804,0.6,0.35,0.391304347826087,0.2857142857142857,0.5,0.35714285714285715,0.14285714285714285,0.999997486873112,0.1,1.0,0.0,1.61,2.3
2.5051499783199063,0.96,0.5104166666666666,0.3333333333333333,0.4,0.0,0.5189873417721519,0.14285714285714285,0.9999998499489853,2.968482948553935,1.73,0.4046242774566474,0.25925925925925924,0.325,0.125,0.46825396825396826,0.5,0.999949874971262,0.0,0.6958697406744568,1.0,1.28,3.75
2.414973347970818,0.41,0.5853658536585366,0.6153846153846154,0.8333333333333334,0.5583938076429248,0.5882352941176471,1.0,0.9997305635714794,3.2121876044039577,0.03,0.3333333333333333,0.4950753857432868,0.3333333333333333,0.5423083329907658,0.0,0.5111555815555395,1.0,0.0,0.6958697406744568,0.0,1.14,5.5
2.5563025007672873,3.92,0.46938775510204084,0.29310344827586204,0.4838709677419355,0.2727272727272727,0.4457831325301205,0.5,0.9998380429774975,2.7481880270062007,2.61,0.46360153256704983,0.5,0.3023255813953488,0.4166666666666667,0.5,0.8333333333333334,0.9999070208828618,0.2,1.0,1.0,4.0,1.25
2.9138138523837167,0.54,0.3333333333333333,0.32,0.4166666666666667,0.5,0.3783783783783784,0.0,0.9999603387189717,3.0043213737826426,0.83,0.3373493975903614,0.3,0.18518518518518517,0.0,0.4594594594594595,0.3333333333333333,1.0,0.1,1.0,1.0,1.25,4.0
1.845098040014257,2.34,0.6196581196581197,0.6181818181818182,0.6585365853658537,0.6666666666666666,0.5222929936305732,0.3333333333333333,0.9985325690153789,2.623249290397901,3.06,0.46078431372549017,0.45098039215686275,0.3829787234042553,0.42857142857142855,0.4252336448598131,0.5454545454545454,0.9964814894359223,0.2,0.5,1.0,1.11,6.5
2.1760912590556813,3.77,0.6392572944297082,0.5769230769230769,0.6781609195402298,0.7083333333333334,0.5873015873015873,0.8888888888888888,0.9940987551508181,2.57978359661681,3.21,0.49221183800623053,0.5668449197860963,0.4444444444444444,0.625,0.4318181818181818,0.6666666666666666,0.9993239679508046,0.5,0.6,0.0,2.3,1.61
2.3222192947339195,1.32,0.5681818181818182,0.5,0.5333333333333333,0.0,0.5445544554455446,0.0,0.9999963009883946,2.991226075692495,3.34,0.47904191616766467,0.3855421686746988,0.5492957746478874,0.38461538461538464,0.49377593360995853,0.7857142857142857,0.9999879549990307,0.0,0.6958697406744568,1.0,1.06,10.0
3.0170333392987803,0.74,0.35135135135135137,0.4,0.18181818181818182,0.5,0.4074074074074074,1.0,1.0,3.0644579892269186,0.11,0.36363636363636365,0.4,0.4,0.5,0.16666666666666666,0.5111555815555395,0.9999994106598378,0.0,0.6958697406744568,0.0,1.72,2.1
2.9956351945975497,3.9,0.517948717948718,0.5578231292517006,0.5797101449275363,0.6666666666666666,0.509090909090909,0.5263157894736842,0.9999997289514123,3.12057393120585,3.66,0.5519125683060109,0.6081081081081081,0.5081967213114754,0.4666666666666667,0.5121951219512195,0.25,1.0,0.1,0.0,1.0,2.1,1.72
1.4771212547196624,5.06,0.8359683794466403,0.8942731277533039,0.87248322147651,0.96,0.628,0.4375,0.8972684975956807,2.7993405494535817,0.65,0.4461538461538462,0.38461538461538464,0.5294117647058824,0.3333333333333333,0.6029411764705882,0.5,0.9992896440674097,0.1,1.0,0.0,1.01,23.0
2.792391689498254,3.75,0.5386666666666666,0.5052631578947369,0.5555555555555556,0.4666666666666667,0.5365079365079365,0.8888888888888888,0.999999984727793,2.9731278535996983,0.35,0.42857142857142855,0.5,0.5,0.6666666666666666,0.55,1.0,0.7173606350742991,0.0,0.6958697406744568,1.0,2.37,1.57
2.0,3.17,0.5457413249211357,0.5612903225806452,0.6,0.6666666666666666,0.510752688172043,0.375,0.9995814600094862,3.832508912706236,0.04,0.25,0.4950753857432868,0.0,0.5423083329907658,0.0,0.5111555815555395,0.9999999983141653,0.0,0.6958697406744568,0.0,1.01,23.0
2.724275869600789,4.02,0.6194029850746269,0.5913978494623656,0.654320987654321,0.68,0.5534351145038168,0.6,0.9992228712614225,3.1492191126553797,0.12,0.4166666666666667,0.75,0.6,0.75,0.8333333333333334,0.1,1.0,0.0,0.6958697406744568,0.0,1.72,2.1
1.9542425094393248,1.36,0.6176470588235294,0.6909090909090909,0.6363636363636364,0.625,0.5272727272727272,0.75,0.9924736597025567,3.0530784434834195,1.23,0.36585365853658536,0.4461538461538462,0.21052631578947367,0.3333333333333333,0.4634146341463415,0.5,1.0,0.2,0.5,0.0,1.07,9.0
2.959041392321094,0.42,0.4523809523809524,0.25,0.125,0.0,0.43333333333333335,0.0,0.9999999999928606,3.0,3.91,0.618925831202046,0.575,0.6881720430107527,0.6956521739130435,0.5648414985590778,0.5217391304347826,1.0,0.0,0.6958697406744568,0.0,2.75,1.44
2.9344984512435675,2.37,0.540084388185654,0.5483870967741935,0.5660377358490566,0.5,0.544973544973545,0.5833333333333334,0.9999995306649814,2.9637878273455556,2.86,0.5244755244755245,0.6162790697674418,0.425531914893617,0.6,0.46543778801843316,0.6,0.9999969381564296,0.1,1.0,1.0,3.0,1.4
1.0,5.37,0.8733705772811918,0.8333333333333334,0.9037433155080213,0.86,0.68561872909699,0.6818181818181818,0.549077672428528,2.8195439355418688,1.05,0.4,0.3103448275862069,0.5172413793103449,0.2,0.42696629213483145,0.5555555555555556,0.9999963587775494,0.3,1.0,0.0,29.0,0.9670000000000001
2.7075701760979363,2.8,0.4785714285714286,0.5714285714285714,0.2571428571428571,0.3333333333333333,0.4675925925925926,0.2,0.9429576790503044,2.8325089127062366,2.21,0.416289592760181,0.5158730158730159,0.35294117647058826,0.3333333333333333,0.4608695652173913,1.0,0.6135959256555363,0.3,0.3333333333333333,0.0,1.66,2.2
2.681241237375587,0.95,0.5157894736842106,0.4782608695652174,0.42857142857142855,0.5,0.4426229508196721,0.3333333333333333,0.919110309806136,2.740362689494244,1.3,0.49230769230769234,0.625,0.2777777777777778,0.42857142857142855,0.5,0.0,0.9852052537755331,0.3,1.0,1.0,2.2,1.66
1.7781512503836436,3.78,0.6798941798941799,0.7107438016528925,0.6986301369863014,0.7368421052631579,0.6094890510948905,0.625,0.7000121718332164,3.2600713879850747,0.07,0.42857142857142855,1.0,0.6666666666666666,1.0,0.4,0.5111555815555395,0.9999246729219902,0.0,0.6958697406744568,0.0,1.03,15.0
2.204119982655925,1.25,0.568,0.6781609195402298,0.5454545454545454,0.6666666666666666,0.4444444444444444,0.8,0.7575839149068185,3.100370545117563,0.2,0.3,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2,0.9997511736232201,0.0,0.6958697406744568,0.0,1.06,10.0
2.0413926851582254,2.74,0.6496350364963503,0.6125,0.6785714285714286,0.7222222222222222,0.5191256830601093,0.5,0.9174587212879878,3.1760912590556813,0.72,0.3888888888888889,0.4411764705882353,0.36363636363636365,0.5,0.4791666666666667,0.09090909090909091,0.9989062923249975,0.0,0.6958697406744568,1.0,1.08,8.0
2.6627578316815743,0.59,0.5423728813559322,0.5,0.6,0.5,0.475,1.0,0.9838920182178083,3.187520720836463,0.07,0.5714285714285714,1.0,0.5,1.0,0.5,1.0,0.9514030034023279,0.0,0.6958697406744568,0.0,1.2,4.5
2.3979400086720375,2.55,0.5568627450980392,0.5633802816901409,0.6666666666666666,0.7777777777777778,0.5119617224880383,0.5555555555555556,0.9369689466761096,2.690196080028514,4.37,0.6979405034324943,0.7049180327868853,0.7407407407407407,0.7419354838709677,0.615686274509804,0.72,0.9937022796959315,0.5,0.4,1.0,1.9,1.9
2.462397997898956,4.35,0.5839080459770115,0.6296296296296297,0.5921052631578947,0.6363636363636364,0.5864978902953587,0.6,0.9695732481264748,2.6434526764861874,1.64,0.5,0.46938775510204084,0.53125,0.625,0.5267857142857143,0.3,0.9745736851677455,0.4,0.75,0.0,1.72,2.1
2.5314789170422554,4.22,0.6279620853080569,0.6,0.6547619047619048,0.6956521739130435,0.6108007448789572,0.6666666666666666,0.8868952173956353,2.6127838567197355,1.57,0.5095541401273885,0.5405405405405406,0.4074074074074074,0.5,0.44554455445544555,0.5,0.9612362929692515,0.1,0.0,0.0,2.0,1.8
2.5440680443502757,1.06,0.5,0.3684210526315789,0.4,0.3333333333333333,0.5294117647058824,0.09090909090909091,0.9104999135564409,2.8573324964312685,0.92,0.44565217391304346,0.4838709677419355,0.2857142857142857,0.4,0.5405405405405406,0.2,0.9490133005918943,0.0,0.6958697406744568,0.0,1.8,2.0
2.785329835010767,2.24,0.46875,0.5254237288135594,0.4418604651162791,0.5,0.4918918918918919,0.625,0.991706906909371,2.9242792860618816,0.41,0.4146341463414634,0.42857142857142855,0.3,0.6666666666666666,0.5428571428571428,1.0,0.9279798764138102,0.0,0.6958697406744568,1.0,1.44,2.75
1.6989700043360187,2.36,0.6567796610169492,0.7361111111111112,0.6666666666666666,0.7142857142857143,0.580110497237569,0.3333333333333333,0.6478578265078566,3.012837224705172,0.34,0.4117647058823529,0.43478260869565216,0.5454545454545454,0.6,0.391304347826087,0.5111555815555395,0.9439686756031545,0.0,0.6958697406744568,0.0,1.05,11.0
2.361727836017593,1.06,0.5754716981132075,0.6811594202898551,0.4375,0.6666666666666666,0.5125,0.2222222222222222,0.9429316841011448,3.0755469613925306,0.74,0.4189189189189189,0.38461538461538464,0.5,0.5,0.5348837209302325,0.3333333333333333,0.9960540097827998,0.0,0.6958697406744568,0.0,1.28,3.75
2.079181246047625,2.65,0.6150943396226415,0.6037735849056604,0.6949152542372882,0.7368421052631579,0.5851063829787234,0.6666666666666666,0.8947786199144292,3.247973266361807,0.02,0.5,1.0,1.0,1.0,1.0,0.5111555815555395,0.9988072436704323,0.0,0.6958697406744568,0.0,1.04,13.0
2.9030899869919438,1.09,0.42201834862385323,0.4605263157894737,0.35294117647058826,0.5714285714285714,0.4868421052631579,0.25,0.9751421400527931,2.9444826721501687,3.26,0.5061349693251533,0.5172413793103449,0.44642857142857145,0.5,0.4785992217898833,0.8,0.9615769721730337,0.0,0.6958697406744568,1.0,1.16,5.0
1.3010299956639813,2.48,0.6653225806451613,0.375,0.6666666666666666,0.2,0.5944055944055944,0.25,0.4090588992598342,2.7160033436347994,0.77,0.4805194805194805,0.5238095238095238,0.4166666666666667,0.5,0.4489795918367347,0.5,0.9619164883727727,0.0,0.6958697406744568,0.0,1.28,3.75
2.959041392321094,0.43,0.46511627906976744,0.4,0.2222222222222222,0.5,0.46875,0.0,0.9737100575580364,2.991226075692495,3.35,0.48059701492537316,0.39285714285714285,0.5555555555555556,0.42857142857142855,0.49586776859504134,0.7857142857142857,0.8435920419625929,0.0,0.6958697406744568,0.0,1.8,2.0
1.9542425094393248,1.37,0.6204379562043796,0.6964285714285714,0.6470588235294118,0.6666666666666666,0.5272727272727272,0.75,0.7229887188627395,2.9731278535996983,0.36,0.4444444444444444,0.5185185185185185,0.5714285714285714,0.75,0.5714285714285714,1.0,0.956776081006201,0.1,1.0,0.0,1.06,10.0
2.414973347970818,0.42,0.5952380952380952,0.6428571428571429,0.8571428571428571,1.0,0.5882352941176471,1.0,0.8932362111141645,3.12057393120585,3.67,0.553133514986376,0.610738255033557,0.5161290322580645,0.5,0.5141700404858299,0.25,0.9875890157559215,0.1,0.0,1.0,1.08,8.0
2.0,3.18,0.5471698113207547,0.5641025641025641,0.6060606060606061,0.6818181818181818,0.510752688172043,0.375,0.8199076878520476,2.7481880270062007,2.62,0.46564885496183206,0.5045871559633027,0.3181818181818182,0.46153846153846156,0.5052631578947369,0.8333333333333334,0.8811538468071828,0.3,0.3333333333333333,0.0,1.33,3.4
2.1760912590556813,3.78,0.6402116402116402,0.580952380952381,0.6818181818181818,0.72,0.5889328063241107,0.8888888888888888,0.7516106142143075,3.0211892990699383,0.42,0.35714285714285715,0.3333333333333333,0.5,0.5,0.36,0.2857142857142857,0.9760949420968009,0.0,0.6958697406744568,1.0,1.44,2.75
2.5185139398778875,2.1,0.5047619047619047,0.5,0.4857142857142857,0.5,0.5298013245033113,0.3333333333333333,0.9736907178358772,2.7708520116421442,0.45,0.4666666666666667,0.5,0.5384615384615384,0.6666666666666666,0.5357142857142857,0.5111555815555395,0.9975900066222464,0.2,1.0,1.0,1.44,2.75
2.7558748556724915,1.41,0.46808510638297873,0.38461538461538464,0.3448275862068966,0.42857142857142855,0.5,0.25,0.9865433446585166,2.8808135922807914,0.3,0.6333333333333333,0.631578947368421,1.0,1.0,1.0,0.5111555815555395,0.9049109232281132,0.1,1.0,1.0,2.75,1.44
2.278753600952829,0.79,0.620253164556962,0.6,0.5454545454545454,0.8333333333333334,0.5714285714285714,0.16666666666666666,0.9293061379264367,2.9395192526186182,0.32,0.4375,0.45454545454545453,0.25,0.5,0.5862068965517241,0.0,0.9980273425826524,0.0,0.6958697406744568,0.0,1.12,6.0
